Year,State ANSI,County ANSI,State,County,Value
2007,20,073,KANSAS,GREENWOOD,"7,166"
2007,20,099,KANSAS,LABETTE,"2,236"
2007,20,125,KANSAS,MONTGOMERY,"7,246"
2007,20,133,KANSAS,NEOSHO,"8,778"
2007,20,205,KANSAS,WILSON,"6,113"
2007,20,207,KANSAS,WOODSON,"11,947"
2007,20,025,KANSAS,CLARK,"19,458"
2007,20,055,KANSAS,FINNEY,"224,842"
2007,20,057,KANSAS,FORD,"51,752"
2007,20,067,KANSAS,GRANT,"32,566"
2007,20,069,KANSAS,GRAY,"144,131"
2007,20,075,KANSAS,HAMILTON,"32,501"
2007,20,081,KANSAS,HASKELL,"70,787"
2007,20,083,KANSAS,HODGEMAN,"17,811"
2007,20,093,KANSAS,KEARNY,"144,791"
2007,20,119,KANSAS,MEADE,"25,811"
2007,20,129,KANSAS,MORTON, (D)
2007,20,175,KANSAS,SEWARD,"69,573"
2007,20,187,KANSAS,STANTON,"23,310"
2007,20,189,KANSAS,STEVENS,"14,779"
2007,20,063,KANSAS,GOVE,"20,261"
2007,20,071,KANSAS,GREELEY, (D)
2007,20,101,KANSAS,LANE,"1,978"
2007,20,109,KANSAS,LOGAN,"8,600"
2007,20,135,KANSAS,NESS,"11,927"
2007,20,171,KANSAS,SCOTT,"8,575"
2007,20,195,KANSAS,TREGO,"23,792"
2007,20,199,KANSAS,WALLACE,"2,751"
2007,20,203,KANSAS,WICHITA,"1,683"
2007,21,005,KENTUCKY,ANDERSON,"2,312"
2007,21,011,KENTUCKY,BATH,"9,967"
2007,21,017,KENTUCKY,BOURBON,"22,090"
2007,21,021,KENTUCKY,BOYLE,"4,307"
2007,21,049,KENTUCKY,CLARK,"6,265"
2007,21,067,KENTUCKY,FAYETTE,"6,034"
2007,21,069,KENTUCKY,FLEMING,"23,100"
2007,21,073,KENTUCKY,FRANKLIN,"2,275"
2007,21,079,KENTUCKY,GARRARD,"10,094"
2007,21,097,KENTUCKY,HARRISON,"14,684"
2007,21,113,KENTUCKY,JESSAMINE,"5,115"
2007,21,137,KENTUCKY,LINCOLN,"18,302"
2007,21,151,KENTUCKY,MADISON,"5,841"
2007,21,161,KENTUCKY,MASON,"24,421"
2007,21,167,KENTUCKY,MERCER,"18,287"
2007,21,173,KENTUCKY,MONTGOMERY,"7,755"
2007,21,181,KENTUCKY,NICHOLAS,"12,325"
2007,21,201,KENTUCKY,ROBERTSON,"2,087"
2007,21,209,KENTUCKY,SCOTT,"9,886"
2007,21,211,KENTUCKY,SHELBY,"15,369"
2007,21,215,KENTUCKY,SPENCER,"4,195"
2007,21,229,KENTUCKY,WASHINGTON,"8,735"
2007,21,239,KENTUCKY,WOODFORD,"7,100"
2007,21,001,KENTUCKY,ADAIR,"4,133"
2007,21,003,KENTUCKY,ALLEN,"2,681"
2007,21,009,KENTUCKY,BARREN,"13,975"
2007,21,027,KENTUCKY,BRECKINRIDGE,"5,998"
2007,21,029,KENTUCKY,BULLITT,"2,607"
2007,21,031,KENTUCKY,BUTLER,"1,015"
2007,21,045,KENTUCKY,CASEY,"5,995"
2007,21,053,KENTUCKY,CLINTON,"1,389"
2007,21,057,KENTUCKY,CUMBERLAND, (D)
2007,21,061,KENTUCKY,EDMONSON,"1,103"
2007,21,085,KENTUCKY,GRAYSON,"4,334"
2007,21,087,KENTUCKY,GREEN,"3,784"
2007,21,093,KENTUCKY,HARDIN,"10,301"
2007,21,099,KENTUCKY,HART,"18,269"
2007,21,111,KENTUCKY,JEFFERSON,723
2007,21,123,KENTUCKY,LARUE,"6,674"
2007,21,155,KENTUCKY,MARION,"11,495"
2007,21,163,KENTUCKY,MEADE,"10,562"
2007,21,169,KENTUCKY,METCALFE,"5,295"
2007,21,171,KENTUCKY,MONROE,"3,644"
2007,21,179,KENTUCKY,NELSON,"13,364"
2007,21,207,KENTUCKY,RUSSELL,"2,912"
2007,21,217,KENTUCKY,TAYLOR,"2,841"
2007,21,227,KENTUCKY,WARREN,"6,663"
2007,21,019,KENTUCKY,BOYD,85
2007,21,025,KENTUCKY,BREATHITT,170
2007,21,043,KENTUCKY,CARTER,"2,340"
2007,21,051,KENTUCKY,CLAY,325
2007,21,063,KENTUCKY,ELLIOTT,623
2007,21,065,KENTUCKY,ESTILL,"1,517"
2007,21,089,KENTUCKY,GREENUP,"1,823"
2007,21,109,KENTUCKY,JACKSON,"1,637"
2007,21,115,KENTUCKY,JOHNSON,361
2007,21,121,KENTUCKY,KNOX, (D)
2007,21,125,KENTUCKY,LAUREL,"1,495"
2007,21,127,KENTUCKY,LAWRENCE,"1,004"
2007,21,129,KENTUCKY,LEE,"1,890"
2007,21,133,KENTUCKY,LETCHER, (D)
2007,21,135,KENTUCKY,LEWIS,"6,340"
2007,21,153,KENTUCKY,MAGOFFIN,877
2007,21,159,KENTUCKY,MARTIN, (D)
2007,21,147,KENTUCKY,MCCREARY, (D)
2007,21,165,KENTUCKY,MENIFEE,668
2007,21,175,KENTUCKY,MORGAN,"1,663"
2007,21,189,KENTUCKY,OWSLEY,357
2007,21,193,KENTUCKY,PERRY,164
2007,21,197,KENTUCKY,POWELL,471
2007,21,199,KENTUCKY,PULASKI,"8,336"
2007,21,203,KENTUCKY,ROCKCASTLE,"4,659"
2007,21,205,KENTUCKY,ROWAN,957
2007,21,231,KENTUCKY,WAYNE,"1,455"
2007,21,235,KENTUCKY,WHITLEY,"1,156"
2007,21,237,KENTUCKY,WOLFE,932
2007,21,033,KENTUCKY,CALDWELL,"2,979"
2007,21,047,KENTUCKY,CHRISTIAN,"7,472"
2007,21,055,KENTUCKY,CRITTENDEN, (D)
2007,21,059,KENTUCKY,DAVIESS,"2,248"
2007,21,091,KENTUCKY,HANCOCK,"1,038"
2007,21,101,KENTUCKY,HENDERSON,"1,363"
2007,21,107,KENTUCKY,HOPKINS,29
2007,21,141,KENTUCKY,LOGAN,"2,788"
2007,21,149,KENTUCKY,MCLEAN,640
2007,21,177,KENTUCKY,MUHLENBERG,655
2007,21,183,KENTUCKY,OHIO,"1,184"
2007,21,213,KENTUCKY,SIMPSON,"2,505"
2007,21,219,KENTUCKY,TODD,"3,774"
2007,21,225,KENTUCKY,UNION,957
2007,21,233,KENTUCKY,WEBSTER,504
2007,21,015,KENTUCKY,BOONE,"3,182"
2007,21,023,KENTUCKY,BRACKEN,"6,665"
2007,21,037,KENTUCKY,CAMPBELL,"2,322"
2007,21,041,KENTUCKY,CARROLL,"2,830"
2007,21,077,KENTUCKY,GALLATIN,"1,469"
2007,21,081,KENTUCKY,GRANT,"8,314"
2007,21,103,KENTUCKY,HENRY,"13,065"
2007,21,117,KENTUCKY,KENTON,"2,195"
2007,21,185,KENTUCKY,OLDHAM,"4,836"
2007,21,187,KENTUCKY,OWEN,"8,357"
2007,21,191,KENTUCKY,PENDLETON,"5,572"
2007,21,223,KENTUCKY,TRIMBLE,"5,408"
2007,21,007,KENTUCKY,BALLARD,"1,790"
2007,21,035,KENTUCKY,CALLOWAY,989
2007,21,039,KENTUCKY,CARLISLE,313
2007,21,075,KENTUCKY,FULTON, (D)
2007,21,083,KENTUCKY,GRAVES,425
2007,21,105,KENTUCKY,HICKMAN, (D)
2007,21,139,KENTUCKY,LIVINGSTON,"1,265"
2007,21,143,KENTUCKY,LYON, (D)
2007,21,157,KENTUCKY,MARSHALL, (D)
2007,21,145,KENTUCKY,MCCRACKEN,344
2007,21,221,KENTUCKY,TRIGG,"2,511"
2007,22,025,LOUISIANA,CATAHOULA, (D)
2007,22,077,LOUISIANA,POINTE COUPEE, (D)
2007,22,079,LOUISIANA,RAPIDES,280
2007,22,097,LOUISIANA,SAINT LANDRY,120
2007,22,033,LOUISIANA,EAST BATON ROUGE,108
2007,22,037,LOUISIANA,EAST FELICIANA, (D)
2007,22,063,LOUISIANA,LIVINGSTON,74
2007,22,091,LOUISIANA,SAINT HELENA,25
2007,22,103,LOUISIANA,SAINT TAMMANY,44
2007,22,105,LOUISIANA,TANGIPAHOA, (D)
2007,22,117,LOUISIANA,WASHINGTON,556
2007,22,021,LOUISIANA,CALDWELL, (D)
2007,22,027,LOUISIANA,CLAIBORNE, (D)
2007,22,083,LOUISIANA,RICHLAND, (D)
2007,22,107,LOUISIANA,TENSAS, (D)
2007,22,123,LOUISIANA,WEST CARROLL, (D)
2007,22,017,LOUISIANA,CADDO, (D)
2007,22,045,LOUISIANA,IBERIA, (D)
2007,22,051,LOUISIANA,JEFFERSON, (D)
2007,22,057,LOUISIANA,LAFOURCHE, (D)
2007,22,019,LOUISIANA,CALCASIEU, (D)
2007,22,053,LOUISIANA,JEFFERSON DAVIS, (D)
2007,22,085,LOUISIANA,SABINE, (D)
2007,22,115,LOUISIANA,VERNON, (D)
2007,23,009,MAINE,HANCOCK, (D)
2007,23,019,MAINE,PENOBSCOT,"1,944"
2007,23,021,MAINE,PISCATAQUIS, (D)
2007,23,025,MAINE,SOMERSET,902
2007,23,027,MAINE,WALDO,"1,415"
2007,23,029,MAINE,WASHINGTON, (D)
2007,23,003,MAINE,AROOSTOOK,"8,072"
2007,23,001,MAINE,ANDROSCOGGIN,"1,052"
2007,23,005,MAINE,CUMBERLAND,"1,794"
2007,23,007,MAINE,FRANKLIN, (D)
2007,23,011,MAINE,KENNEBEC,"2,614"
2007,23,013,MAINE,KNOX,7
2007,23,015,MAINE,LINCOLN,815
2007,23,017,MAINE,OXFORD,544
2007,23,023,MAINE,SAGADAHOC,238
2007,23,031,MAINE,YORK,"1,406"
2007,24,019,MARYLAND,DORCHESTER, (D)
2007,24,039,MARYLAND,SOMERSET,858
2007,24,045,MARYLAND,WICOMICO,"1,134"
2007,24,047,MARYLAND,WORCESTER,"1,130"
2007,24,005,MARYLAND,BALTIMORE,"5,159"
2007,24,013,MARYLAND,CARROLL,"9,604"
2007,24,021,MARYLAND,FREDERICK,"16,602"
2007,24,025,MARYLAND,HARFORD,"9,069"
2007,24,027,MARYLAND,HOWARD,960
2007,24,031,MARYLAND,MONTGOMERY,"1,422"
2007,24,043,MARYLAND,WASHINGTON,"17,664"
2007,24,003,MARYLAND,ANNE ARUNDEL,"1,062"
2007,24,009,MARYLAND,CALVERT, (D)
2007,24,017,MARYLAND,CHARLES,864
2007,24,033,MARYLAND,PRINCE GEORGES,331
2007,24,037,MARYLAND,ST MARYS,"1,722"
2007,24,011,MARYLAND,CAROLINE,"7,139"
2007,24,015,MARYLAND,CECIL,"9,039"
2007,24,029,MARYLAND,KENT,"8,734"
2007,24,035,MARYLAND,QUEEN ANNES,"1,873"
2007,24,041,MARYLAND,TALBOT,452
2007,24,001,MARYLAND,ALLEGANY,"1,833"
2007,24,023,MARYLAND,GARRETT,"23,033"
2007,25,001,MASSACHUSETTS,BARNSTABLE, (D)
2007,25,003,MASSACHUSETTS,BERKSHIRE,"2,733"
2007,25,005,MASSACHUSETTS,BRISTOL,"2,997"
2007,25,007,MASSACHUSETTS,DUKES, (D)
2007,25,009,MASSACHUSETTS,ESSEX,"1,079"
2007,25,011,MASSACHUSETTS,FRANKLIN,"3,634"
2007,25,013,MASSACHUSETTS,HAMPDEN,"1,786"
2007,25,015,MASSACHUSETTS,HAMPSHIRE,"2,239"
2007,25,017,MASSACHUSETTS,MIDDLESEX,"1,787"
2007,25,021,MASSACHUSETTS,NORFOLK,132
2007,25,023,MASSACHUSETTS,PLYMOUTH,"1,291"
2007,25,027,MASSACHUSETTS,WORCESTER,"4,736"
2007,26,035,MICHIGAN,CLARE,"27,041"
2007,26,051,MICHIGAN,GLADWIN,"19,542"
2007,26,057,MICHIGAN,GRATIOT,"27,174"
2007,26,073,MICHIGAN,ISABELLA,"55,598"
2007,26,107,MICHIGAN,MECOSTA,"40,819"
2007,26,111,MICHIGAN,MIDLAND,"14,293"
2007,26,117,MICHIGAN,MONTCALM,"46,374"
2007,26,133,MICHIGAN,OSCEOLA,"47,319"
2007,26,011,MICHIGAN,ARENAC,"12,260"
2007,26,017,MICHIGAN,BAY,"9,187"
2007,26,063,MICHIGAN,HURON,"41,001"
2007,26,145,MICHIGAN,SAGINAW,"18,525"
2007,26,151,MICHIGAN,SANILAC,"81,736"
2007,26,157,MICHIGAN,TUSCOLA,"33,198"
2007,26,001,MICHIGAN,ALCONA,"18,358"
2007,26,007,MICHIGAN,ALPENA,"38,141"
2007,26,031,MICHIGAN,CHEBOYGAN,"13,776"
2007,26,039,MICHIGAN,CRAWFORD, (D)
2007,26,069,MICHIGAN,IOSCO,"20,684"
2007,26,119,MICHIGAN,MONTMORENCY,"9,884"
2007,26,129,MICHIGAN,OGEMAW,"34,889"
2007,26,135,MICHIGAN,OSCODA,"5,358"
2007,26,137,MICHIGAN,OTSEGO,"12,947"
2007,26,141,MICHIGAN,PRESQUE ISLE,"17,407"
2007,26,143,MICHIGAN,ROSCOMMON,"1,416"
2007,26,009,MICHIGAN,ANTRIM,"20,585"
2007,26,019,MICHIGAN,BENZIE,"1,794"
2007,26,029,MICHIGAN,CHARLEVOIX,"13,599"
2007,26,047,MICHIGAN,EMMET,"16,153"
2007,26,055,MICHIGAN,GRAND TRAVERSE,"15,924"
2007,26,079,MICHIGAN,KALKASKA,"5,699"
2007,26,089,MICHIGAN,LEELANAU,"6,751"
2007,26,101,MICHIGAN,MANISTEE,"8,862"
2007,26,113,MICHIGAN,MISSAUKEE,"26,647"
2007,26,165,MICHIGAN,WEXFORD,"11,130"
2007,26,015,MICHIGAN,BARRY,"33,388"
2007,26,023,MICHIGAN,BRANCH,"17,652"
2007,26,025,MICHIGAN,CALHOUN,"26,568"
2007,26,037,MICHIGAN,CLINTON,"39,272"
2007,26,045,MICHIGAN,EATON,"28,280"
2007,26,059,MICHIGAN,HILLSDALE,"34,005"
2007,26,065,MICHIGAN,INGHAM,"27,051"
2007,26,067,MICHIGAN,IONIA,"45,643"
2007,26,075,MICHIGAN,JACKSON,"42,410"
2007,26,155,MICHIGAN,SHIAWASSEE,"32,666"
2007,26,149,MICHIGAN,ST JOSEPH,"17,914"
2007,26,049,MICHIGAN,GENESEE,"24,416"
2007,26,087,MICHIGAN,LAPEER,"50,191"
2007,26,091,MICHIGAN,LENAWEE,"24,237"
2007,26,093,MICHIGAN,LIVINGSTON,"23,754"
2007,26,099,MICHIGAN,MACOMB,"9,719"
2007,26,115,MICHIGAN,MONROE,"13,906"
2007,26,125,MICHIGAN,OAKLAND,"9,335"
2007,26,147,MICHIGAN,ST CLAIR,"19,820"
2007,26,161,MICHIGAN,WASHTENAW,"37,473"
2007,26,163,MICHIGAN,WAYNE,"1,635"
2007,26,005,MICHIGAN,ALLEGAN,"47,863"
2007,26,021,MICHIGAN,BERRIEN,"14,135"
2007,26,027,MICHIGAN,CASS,"19,047"
2007,26,077,MICHIGAN,KALAMAZOO,"15,025"
2007,26,081,MICHIGAN,KENT,"33,025"
2007,26,139,MICHIGAN,OTTAWA,"42,428"
2007,26,159,MICHIGAN,VAN BUREN,"17,837"
2007,26,003,MICHIGAN,ALGER,"3,797"
2007,26,013,MICHIGAN,BARAGA,"1,022"
2007,26,033,MICHIGAN,CHIPPEWA,"3,782"
2007,26,041,MICHIGAN,DELTA,"19,143"
2007,26,043,MICHIGAN,DICKINSON,"4,425"
2007,26,053,MICHIGAN,GOGEBIC,542
2007,26,061,MICHIGAN,HOUGHTON,"2,631"
2007,26,071,MICHIGAN,IRON,"1,199"
2007,26,083,MICHIGAN,KEWEENAW, (D)
2007,26,095,MICHIGAN,LUCE,806
2007,26,097,MICHIGAN,MACKINAC,"4,518"
2007,26,103,MICHIGAN,MARQUETTE,"5,733"
2007,26,109,MICHIGAN,MENOMINEE,"26,397"
2007,26,131,MICHIGAN,ONTONAGON,"1,970"
2007,26,153,MICHIGAN,SCHOOLCRAFT,"5,113"
2007,26,085,MICHIGAN,LAKE,"4,932"
2007,26,105,MICHIGAN,MASON,"20,439"
2007,26,121,MICHIGAN,MUSKEGON,"17,604"
2007,26,123,MICHIGAN,NEWAYGO,"37,562"
2007,26,127,MICHIGAN,OCEANA,"22,428"
2007,27,009,MINNESOTA,BENTON,"22,454"
2007,27,019,MINNESOTA,CARVER,"33,186"
2007,27,067,MINNESOTA,KANDIYOHI,"34,001"
2007,27,085,MINNESOTA,MCLEOD,"31,169"
2007,27,093,MINNESOTA,MEEKER,"17,324"
2007,27,097,MINNESOTA,MORRISON,"55,489"
2007,27,129,MINNESOTA,RENVILLE,"18,934"
2007,27,139,MINNESOTA,SCOTT,"22,119"
2007,27,141,MINNESOTA,SHERBURNE,"15,906"
2007,27,143,MINNESOTA,SIBLEY,"23,015"
2007,27,145,MINNESOTA,STEARNS,"182,434"
2007,27,153,MINNESOTA,TODD,"69,574"
2007,27,159,MINNESOTA,WADENA,"16,259"
2007,27,171,MINNESOTA,WRIGHT,"55,069"
2007,27,001,MINNESOTA,AITKIN,"7,725"
2007,27,003,MINNESOTA,ANOKA,"10,402"
2007,27,017,MINNESOTA,CARLTON,"11,597"
2007,27,025,MINNESOTA,CHISAGO,"21,100"
2007,27,035,MINNESOTA,CROW WING,"9,123"
2007,27,053,MINNESOTA,HENNEPIN,"13,403"
2007,27,059,MINNESOTA,ISANTI,"16,071"
2007,27,065,MINNESOTA,KANABEC,"19,362"
2007,27,095,MINNESOTA,MILLE LACS,"14,794"
2007,27,115,MINNESOTA,PINE,"26,631"
2007,27,123,MINNESOTA,RAMSEY, (D)
2007,27,163,MINNESOTA,WASHINGTON,"12,570"
2007,27,007,MINNESOTA,BELTRAMI,"59,785"
2007,27,021,MINNESOTA,CASS,"10,861"
2007,27,057,MINNESOTA,HUBBARD,"9,221"
2007,27,061,MINNESOTA,ITASCA,"12,216"
2007,27,071,MINNESOTA,KOOCHICHING,"12,422"
2007,27,077,MINNESOTA,LAKE OF THE WOODS,"9,140"
2007,27,031,MINNESOTA,COOK, (D)
2007,27,075,MINNESOTA,LAKE, (D)
2007,27,137,MINNESOTA,ST. LOUIS,"14,504"
2007,27,005,MINNESOTA,BECKER,"52,417"
2007,27,027,MINNESOTA,CLAY,"43,402"
2007,27,029,MINNESOTA,CLEARWATER,"64,438"
2007,27,069,MINNESOTA,KITTSON,"27,261"
2007,27,087,MINNESOTA,MAHNOMEN,"20,522"
2007,27,089,MINNESOTA,MARSHALL,"63,467"
2007,27,107,MINNESOTA,NORMAN,"24,152"
2007,27,113,MINNESOTA,PENNINGTON,"47,348"
2007,27,119,MINNESOTA,POLK,"60,986"
2007,27,125,MINNESOTA,RED LAKE,"21,817"
2007,27,135,MINNESOTA,ROSEAU,"68,581"
2007,27,013,MINNESOTA,BLUE EARTH,"9,798"
2007,27,015,MINNESOTA,BROWN,"24,641"
2007,27,043,MINNESOTA,FARIBAULT,"7,627"
2007,27,047,MINNESOTA,FREEBORN,"15,747"
2007,27,079,MINNESOTA,LE SUEUR,"18,444"
2007,27,091,MINNESOTA,MARTIN,"6,763"
2007,27,103,MINNESOTA,NICOLLET,"11,476"
2007,27,131,MINNESOTA,RICE,"33,209"
2007,27,147,MINNESOTA,STEELE,"16,626"
2007,27,161,MINNESOTA,WASECA,"9,623"
2007,27,165,MINNESOTA,WATONWAN,"3,761"
2007,27,037,MINNESOTA,DAKOTA,"23,388"
2007,27,039,MINNESOTA,DODGE,"15,448"
2007,27,045,MINNESOTA,FILLMORE,"125,013"
2007,27,049,MINNESOTA,GOODHUE,"82,341"
2007,27,055,MINNESOTA,HOUSTON,"92,331"
2007,27,099,MINNESOTA,MOWER,"21,725"
2007,27,109,MINNESOTA,OLMSTED,"51,889"
2007,27,157,MINNESOTA,WABASHA,"83,495"
2007,27,169,MINNESOTA,WINONA,"100,364"
2007,27,033,MINNESOTA,COTTONWOOD,"19,488"
2007,27,063,MINNESOTA,JACKSON,"7,578"
2007,27,081,MINNESOTA,LINCOLN,"37,909"
2007,27,083,MINNESOTA,LYON,"31,186"
2007,27,101,MINNESOTA,MURRAY,"25,368"
2007,27,105,MINNESOTA,NOBLES,"18,194"
2007,27,117,MINNESOTA,PIPESTONE,"26,170"
2007,27,127,MINNESOTA,REDWOOD,"17,548"
2007,27,133,MINNESOTA,ROCK,"24,447"
2007,27,011,MINNESOTA,BIG STONE,"9,536"
2007,27,023,MINNESOTA,CHIPPEWA,"5,152"
2007,27,041,MINNESOTA,DOUGLAS,"33,249"
2007,27,051,MINNESOTA,GRANT,"9,870"
2007,27,073,MINNESOTA,LAC QUI PARLE,"25,464"
2007,27,111,MINNESOTA,OTTER TAIL,"143,683"
2007,27,121,MINNESOTA,POPE,"20,194"
2007,27,149,MINNESOTA,STEVENS,"14,955"
2007,27,151,MINNESOTA,SWIFT,"16,684"
2007,27,155,MINNESOTA,TRAVERSE,"9,234"
2007,27,167,MINNESOTA,WILKIN,"17,373"
2007,27,173,MINNESOTA,YELLOW MEDICINE,"21,809"
2007,28,007,MISSISSIPPI,ATTALA, (D)
2007,28,015,MISSISSIPPI,CARROLL, (D)
2007,28,051,MISSISSIPPI,HOLMES,46
2007,28,079,MISSISSIPPI,LEAKE,246
2007,28,089,MISSISSIPPI,MADISON,116
2007,28,121,MISSISSIPPI,RANKIN, (D)
2007,28,123,MISSISSIPPI,SCOTT, (D)
2007,28,017,MISSISSIPPI,CHICKASAW, (D)
2007,28,025,MISSISSIPPI,CLAY, (D)
2007,28,069,MISSISSIPPI,KEMPER,141
2007,28,087,MISSISSIPPI,LOWNDES, (D)
2007,28,099,MISSISSIPPI,NESHOBA, (D)
2007,28,103,MISSISSIPPI,NOXUBEE, (D)
2007,28,159,MISSISSIPPI,WINSTON, (D)
2007,28,133,MISSISSIPPI,SUNFLOWER, (D)
2007,28,151,MISSISSIPPI,WASHINGTON, (D)
2007,28,163,MISSISSIPPI,YAZOO, (D)
2007,28,013,MISSISSIPPI,CALHOUN, (D)
2007,28,071,MISSISSIPPI,LAFAYETTE, (D)
2007,28,107,MISSISSIPPI,PANOLA,78
2007,28,137,MISSISSIPPI,TATE, (D)
2007,28,161,MISSISSIPPI,YALOBUSHA, (D)
2007,28,003,MISSISSIPPI,ALCORN, (D)
2007,28,057,MISSISSIPPI,ITAWAMBA, (D)
2007,28,081,MISSISSIPPI,LEE, (D)
2007,28,115,MISSISSIPPI,PONTOTOC, (D)
2007,28,139,MISSISSIPPI,TIPPAH,138
2007,28,141,MISSISSIPPI,TISHOMINGO,23
2007,28,145,MISSISSIPPI,UNION, (D)
2007,28,031,MISSISSIPPI,COVINGTON, (D)
2007,28,065,MISSISSIPPI,JEFFERSON DAVIS, (D)
2007,28,073,MISSISSIPPI,LAMAR, (D)
2007,28,077,MISSISSIPPI,LAWRENCE, (D)
2007,28,091,MISSISSIPPI,MARION, (D)
2007,28,113,MISSISSIPPI,PIKE,174
2007,28,127,MISSISSIPPI,SIMPSON, (D)
2007,28,129,MISSISSIPPI,SMITH, (D)
2007,28,147,MISSISSIPPI,WALTHALL, (D)
2007,28,035,MISSISSIPPI,FORREST,98
2007,28,039,MISSISSIPPI,GEORGE, (D)
2007,28,041,MISSISSIPPI,GREENE, (D)
2007,28,045,MISSISSIPPI,HANCOCK, (D)
2007,28,047,MISSISSIPPI,HARRISON, (D)
2007,28,059,MISSISSIPPI,JACKSON, (D)
2007,28,067,MISSISSIPPI,JONES, (D)
2007,28,075,MISSISSIPPI,LAUDERDALE, (D)
2007,28,101,MISSISSIPPI,NEWTON, (D)
2007,28,109,MISSISSIPPI,PEARL RIVER,418
2007,28,111,MISSISSIPPI,PERRY, (D)
2007,28,153,MISSISSIPPI,WAYNE, (D)
2007,28,005,MISSISSIPPI,AMITE,152
2007,28,029,MISSISSIPPI,COPIAH, (D)
2007,28,049,MISSISSIPPI,HINDS, (D)
2007,28,063,MISSISSIPPI,JEFFERSON, (D)
2007,28,085,MISSISSIPPI,LINCOLN, (D)
2007,28,149,MISSISSIPPI,WARREN, (D)
2007,28,157,MISSISSIPPI,WILKINSON, (D)
2007,28,119,MISSISSIPPI,QUITMAN, (D)
2007,29,015,MISSOURI,BENTON,"1,664"
2007,29,019,MISSOURI,BOONE,"7,305"
2007,29,027,MISSOURI,CALLAWAY,"13,261"
2007,29,029,MISSOURI,CAMDEN,"1,231"
2007,29,051,MISSOURI,COLE,"3,499"
2007,29,053,MISSOURI,COOPER,"3,467"
2007,29,059,MISSOURI,DALLAS,"4,792"
2007,29,085,MISSOURI,HICKORY,"3,359"
2007,29,089,MISSOURI,HOWARD,"5,898"
2007,29,105,MISSOURI,LACLEDE,"13,178"
2007,29,125,MISSOURI,MARIES,"3,630"
2007,29,131,MISSOURI,MILLER,"4,011"
2007,29,135,MISSOURI,MONITEAU,"3,381"
2007,29,141,MISSOURI,MORGAN,"4,912"
2007,29,151,MISSOURI,OSAGE,"3,932"
2007,29,159,MISSOURI,PETTIS,"2,967"
2007,29,161,MISSOURI,PHELPS,"3,188"
2007,29,167,MISSOURI,POLK,"12,980"
2007,29,169,MISSOURI,PULASKI,"2,347"
2007,29,195,MISSOURI,SALINE,"3,827"
2007,29,055,MISSOURI,CRAWFORD,"1,260"
2007,29,071,MISSOURI,FRANKLIN,"9,489"
2007,29,073,MISSOURI,GASCONADE,"1,904"
2007,29,099,MISSOURI,JEFFERSON,"3,459"
2007,29,113,MISSOURI,LINCOLN,"3,022"
2007,29,139,MISSOURI,MONTGOMERY,"4,793"
2007,29,157,MISSOURI,PERRY,"10,082"
2007,29,183,MISSOURI,ST CHARLES,"3,475"
2007,29,187,MISSOURI,ST FRANCOIS,"2,204"
2007,29,189,MISSOURI,ST LOUIS,504
2007,29,186,MISSOURI,STE GENEVIEVE,"5,565"
2007,29,219,MISSOURI,WARREN,"2,523"
2007,29,221,MISSOURI,WASHINGTON,913
2007,29,001,MISSOURI,ADAIR,"10,477"
2007,29,033,MISSOURI,CARROLL,"2,829"
2007,29,041,MISSOURI,CHARITON,"6,650"
2007,29,079,MISSOURI,GRUNDY,"4,518"
2007,29,115,MISSOURI,LINN,"13,082"
2007,29,117,MISSOURI,LIVINGSTON,"7,737"
2007,29,121,MISSOURI,MACON,"15,560"
2007,29,129,MISSOURI,MERCER,"7,579"
2007,29,171,MISSOURI,PUTNAM,"16,263"
2007,29,175,MISSOURI,RANDOLPH,"4,366"
2007,29,197,MISSOURI,SCHUYLER,"9,082"
2007,29,211,MISSOURI,SULLIVAN,"6,887"
2007,29,007,MISSOURI,AUDRAIN,"6,568"
2007,29,045,MISSOURI,CLARK,"12,822"
2007,29,103,MISSOURI,KNOX,"7,811"
2007,29,111,MISSOURI,LEWIS,"9,832"
2007,29,127,MISSOURI,MARION,"8,968"
2007,29,137,MISSOURI,MONROE,"4,182"
2007,29,163,MISSOURI,PIKE,"14,501"
2007,29,173,MISSOURI,RALLS,"5,316"
2007,29,199,MISSOURI,SCOTLAND,"12,781"
2007,29,205,MISSOURI,SHELBY,"4,839"
2007,29,003,MISSOURI,ANDREW,"17,799"
2007,29,005,MISSOURI,ATCHISON,"7,060"
2007,29,021,MISSOURI,BUCHANAN,"8,962"
2007,29,025,MISSOURI,CALDWELL,"7,856"
2007,29,047,MISSOURI,CLAY,"2,501"
2007,29,049,MISSOURI,CLINTON,"6,176"
2007,29,061,MISSOURI,DAVIESS,"19,130"
2007,29,063,MISSOURI,DE KALB,"19,930"
2007,29,075,MISSOURI,GENTRY,"16,348"
2007,29,081,MISSOURI,HARRISON,"30,960"
2007,29,087,MISSOURI,HOLT,"4,039"
2007,29,147,MISSOURI,NODAWAY,"55,734"
2007,29,165,MISSOURI,PLATTE,"2,793"
2007,29,177,MISSOURI,RAY,"5,105"
2007,29,227,MISSOURI,WORTH,"19,217"
2007,29,017,MISSOURI,BOLLINGER,"1,364"
2007,29,065,MISSOURI,DENT,"1,846"
2007,29,067,MISSOURI,DOUGLAS,"5,278"
2007,29,091,MISSOURI,HOWELL,"11,008"
2007,29,093,MISSOURI,IRON, (D)
